01.01.10,01.01.20,01.02.10,01.02.20,01.02.30,01.02.40,01.03.10,01.03.20,01.03.30,01.04.10,01.20.10,01.20.20,01.61.10,01.81.10,01.81.20,01.82.10,01.82.20,01.82.30,01.83.10,01.83.20,01.83.30,01.84.10,01.85.10,01.86.10,01.88.10,01.88.20,01.H,02.01.10,02.01.20,02.02.10,02.02.20,02.02.30,02.02.40,02.03.10,02.03.20,02.03.30,02.04.10,02.62.10,02.81.10,02.81.20,02.82.10,02.82.20,02.82.30,02.83.10,02.83.20,02.83.30,02.84.10,02.85.10,02.86.10,02.H,03.01.10,03.01.20,03.02.10,03.02.20,03.02.30,03.02.40,03.03.10,03.03.20,03.03.30,03.04.10,03.62.10,03.81.10,03.81.20,03.82.10,03.82.20,03.82.30,03.83.10,03.83.20,03.83.30,03.84.10,03.85.10,03.86.10,03.H,04.05.10,04.63.10,04.64.10,04.65.10,04.82.10,04.82.20,04.82.30,04.83.10,04.83.20,04.83.30,04.84.10,04.85.10,04.86.10,04.88.10,04.88.20,04.H,05.01.10,05.01.20,05.02.10,05.02.20,05.02.30,05.02.40,05.03.10,05.03.20,05.03.30,05.04.10,05.06.10,05.06.20,05.06.30,05.07.10,05.07.20,05.07.30,05.07.40,05.15.10,05.81.10,05.81.20,05.82.10,05.82.20,05.82.30,05.83.10,05.83.20,05.83.30,05.84.10,05.85.10,05.86.10,05.H,06.08.10,06.08.20,06.08.30,06.81.10,06.81.20,06.82.10,06.82.20,06.82.30,06.83.10,06.83.20,06.83.30,06.84.10,06.85.10,06.86.10,06.88.10,06.H,07.66.20,07.67.10,07.67.20,07.68.10,07.69.10,07.70.10,07.71.10,07.71.20,07.80.10,07.80.20,07.87.10,07.88.10,07.88.20,07.H,08.09.10,08.09.20,08.10.10,08.10.20,08.10.30,08.11.10,08.11.15,08.11.20,08.11.30,08.11.40,08.11.50,08.11.60,08.11.70,08.11.80,08.11.90,08.12.10,08.13.10,08.13.20,08.13.30,08.13.40,08.13.50,08.14.10,08.14.20,08.72.10,08.75.10,08.83.10,08.83.20,08.83.30,08.84.10,08.85.10,08.86.10,08.88.10,08.88.20,08.H,09.01.10,09.01.20,09.02.10,09.02.20,09.02.30,09.02.40,09.03.10,09.03.20,09.03.30,09.81.10,09.81.20,09.82.10,09.82.20,09.82.30,09.83.10,09.83.20,09.83.30,09.84.10,09.85.10,09.86.10,09.89.10,09.H,10.39.10,10.39.20,10.39.30,10.83.10,10.83.20,10.83.30,10.84.10,10.85.10,10.86.10,10.H,11.32.10,11.33.10,11.82.10,11.82.20,11.82.30,11.83.10,11.83.20,11.83.30,11.84.10,11.85.10,11.86.10,11.H,12.35.10,12.35.20,12.35.30,12.35.40,12.35.50,12.35.60,12.35.70,12.36.10,12.82.10,12.82.20,12.82.30,12.83.10,12.83.20,12.83.30,12.85.10,12.86.10,12.H,13.31.10,13.31.20,13.31.30,13.38.10,13.38.20,13.82.10,13.82.20,13.82.30,13.H
6075914959,999993409,Thea,,,Kouwenhoven,19511117,0947,6030,V,,,P,,,0518,19940310,PKA,,,,,19790411,19951001,,,,,,Helga,,,Butterlin,19291124,0947,6030,V,19511117,,,0518,19940310,PK,,,,,19511117,19940310,,,,Theodoor Jozef,,,Kouwenhoven,19270809,0947,6030,M,19511117,,,0518,19940310,PK,,,,,19511117,19940310,,0001,001,,,,,,,,,,19511117,19940310,,,,1904190875,999990068,Rozen,,,Groeman,19470909,0518,6030,M,19790411,0947,6030,,,,,H,,,0518,19940310,PL gerelateerde,,,,,19940310,19951001,55,,,,,,,,,,,,,,,,,,,,19940310,0518,0,,,0005,20160901132009000,P,,,,0518,19790411,W,,19790411,Zuiderparklaan,Zuiderparklaan,12,,,,2574HA,'s-Gravenhage,0518010170012001,0518200170012001,,,,,,,,,T,,,,,,20091101,20091101,,,58,4859782797,999993781,Vanessa,,,Groeman,19931008,0518,6030,,,0518,19940310,PL gerelateerde,,,,,19940310,19951001,,59,,,,,,,,,,,,,,,,,,,,,,,PN,IV2481376,20110117,B0518,20160117,,,,0518,20110124,Aanvraagformulier,,,,20110117,20110124,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rozen,,,Groeman,19470909,0518,6030,M,19790411,0947,6030,,,,,H,,,0518,19940310,PK,,,,,19790411,19940310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19790411,W,,19790411,Zuiderparklaan,,12,,,,2574HA,,,,,,,,,,,,A,,,,,,19790411,19940310,,,,,,Vanessa,,,Groeman,19931008,0518,6030,,,0518,19940310,PK,,,,,19931008,19940310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196269672,999992806,Roukshana Najia,,,Bhutto,19680000,Jalālābād,7020,V,,,V,,,0518,20000117,Schriftelijk verzoek,,,,,20000115,20000117,,,51,,,Fatima Roukshana,,,Bhutto,19400000,Dhok Ghazni,7020,V,19680000,,,0518,19940930,PK,,,,,19680000,19940930,,,,Muhammad,,,Zia-ul-Haq,19390000,Abbottābād,7020,M,19680000,,,0518,19940930,PK,,,,,19680000,19940930,,0334,301,,,,,,,,,,00000000,20000124,,,04,,,Osama,,,Al-Muwallad,19570310,Riyadh,5018,M,,,,20011109,0518,6030,R,P,0518,50B9995,,,,,,,,20071109,20071112,55,,,,,,,,,,,,,,,,,,,,19940930,0518,0,,,0009,20160901132009000,P,,,,0518,19900507,W,,19900507,Laan v Nieuw Oost-Indië,Laan van Nieuw Oost-Indië,210,,,,2593BP,'s-Gravenhage,0518011180210001,0518201180210001,,,,,,,6024,19900507,T,,,,,,20091101,20091101,,,58,,,,,,,,,,,,,,,,,,,,,,,21,20130630,20080630,,,,,20090829,20090830,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196269672,999992806,Roukshana Najia,,,Bhutto,19680000,Jalālābād,7020,V,,,E,,,0518,19940930,PK,,,,,19680000,19951001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,20150131,20150131,,,54,,,Osama,,,Al-Muwallad,19570310,Riayadh,5018,M,20000115,0518,6030,,,,,P,0518,50A9995,,,,,,,,20000115,20000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19900507,W,,19900507,Laan v Nieuw Oost-Indië,,210,,,,2593BP,,,,,,,,,,6024,19900507,I,,,,,,19900507,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,21,20091201,20070615,,,,,20090819,20090820,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,,,,,,,,20000114,20000117,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,20070321,,,,,20090211,20090212,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0331,301,,,0518,19900507,Pakistaans paspoort,,,,,00000000,19940930,,,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,20060731,,,,,20060911,20060912,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,V,,,,,,,,20000114,20000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,20050525,,,,,20050817,20050818,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,20050525,,,,,20050531,20050601,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,20030103,,,,,20050414,20050415,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,20050318,,,,,20050407,20050408,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,19980701,,,,,20030325,20030327,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,20010620,,,,,20010925,20010928,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,19980701,,,,,20010310,20010415,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,19980701,,,,,19980701,20001115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318934068,999994335,Pepijn Floris,,,Holthuizen,19800526,0363,6030,M,,,E,,,0363,19940930,PKA,,,,,19800526,19951001,,,,6870409730,999994736,Karin Monique,,du,Burck,19511223,0762,6030,V,19800526,,,0363,19940930,PK,,,,,19800526,19951001,,9356019650,999994293,Dirk,,,Holthuizen,19460121,0363,6030,M,19800526,,,0363,19940930,PK,,,,,19800526,19951001,,0001,001,,,,,,,,,,19800526,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19940930,0363,0,,,0003,20160901132009000,P,,,,0518,19990713,W,,19990713,Jonkheer van Riemsdijkln,Jonkheer van Riemsdijklaan,88,,,,2497BV,'s-Gravenhage,0518014960088001,0518204960088001,,,,,,,,,T,,,,,,20091101,20091101,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,NE1075550,20030422,B0518,20080422,,,,0518,20030427,Aanvraagformulier reisdocument,,,,20030422,20030427,12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0518,19990713,W,,19990713,Jonkheer van Riemsdijkln,,88,,,,2497BV,,,,,,,,,,,,I,,,,,,19990713,19990714,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,ND5439014,20030109,B0518,20080109,20030415,V,,0518,20030114,Aanvraagformulier reisdocument,,,,20030415,20030415,12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0363,19800526,W,,19860511,Apollolaan,,153,,,,1077AS,,,,,,,,,,,,A,,,,,,19860511,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,N61326562,19971203,B0363,20021203,20030415,I,,0363,19971203,Aanvraagformulier reisdocument,,,,20030415,20030415,,,,,,,,,,
1281789298,999990263,Wilhelmina Sophia,,van,Deursen,19610113,0844,6030,V,,,E,,,0363,20071126,Gewijzigde vulling burgerservicenummer,,,,,20071126,20071126,,,51,,,Jolanda,,,Wentink,19391214,1315,6030,V,19610113,,,0344,19920102,PK,,,,,19610113,19920102,,,,Albert,,van,Deursen,19370917,0909,6030,M,19610113,,,0344,19920102,PK,,,,,19610113,19920102,,0001,001,,,,,,,,,,19610113,19920102,,,,9126970316,,Franciscus,,,Verschueren,19600417,0909,6030,M,19850908,0789,6030,,,,,H,,,0344,19920102,PK,,,,,19850908,19920102,,,,,,,,,,,,,,,,,,,,,19920102,0344,0,,,0006,20160901123600000,P,,,,0363,19941209,W,,19941209,Raphaëlstraat,,1,,,,1077PN,,,,,,,,,,,,I,,,,,,19941209,19941212,,,58,5784821612,,Pieter Jan,,,Verschueren,19860208,0909,6030,,,0344,19920102,PK,,,,,19860208,19920102,,,,,,,,,,,,,,,,,,,,,,,,,PN,IVR912347,20140930,B0363,20240930,,,,0363,20140930,Aanvraagformulier reisdocument,,,,20140930,20140930,,,,,,,,,,
1281789298,,Wilhelmina Sophia,,van,Deursen,19610113,0844,6030,V,,,E,,,0844,19920102,PKA,,,,,19610113,19920102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0344,19890501,W,,19890501,Oudegracht aan de Werf ,,380,,,,3511PK,,,,,,,,,,,,A,,,,,,19890501,19920102,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0920,19850901,W,Heythuysen,19850901,Eykerstokweg,,74,,,,6093AX,,,,,,,,,,,,A,,581100,19920102,19920102,,19850901,19920102,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0101,19610113,W,IJlst,19610113,De Feanrânne,,14,,,,8651CD,,,,,,,,,,,,A,,,,,,19610113,19920102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7628745104,999992326,Hypnos,,,Olympos,19900401,0531,6030,M,,,E,,,0530,19940930,PKA,,,,,19900401,19940930,,,,,,Pia,,,Olympos,19600215,0519,6030,V,19900401,,,0530,19940930,PK,,,,,19900401,19940930,,,,,,,,,,,,,,,0530,19940930,PK,,,,,19900401,19940930,,0001,017,,,,,,,,,,19900401,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100101,E,19940930,0530,0,,,0006,20160901123600000,P,,,,0530,19900401,,,,,,,,,,,,,,,6003,20100101,Olympos 387A,85700,Dodekanesos,,,I,,,,,,20100101,20100101,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0530,19900401,W,,19900401,Landhoofd,,75,,,,3223DL,,,,,,,,,,,,A,,,,,,19900401,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807108494,999993811,Babette,,,Brandweer,19800123,0530,6030,V,,,E,,,0530,19940930,PKA,,,,,19800123,19940930,,,,,,Bram,,,Brandweer,19391012,0391,6030,V,19800123,,,0530,19940930,PK,,,,,19800123,19940930,,,,,,,,,,,,,,,0530,19940930,PK,,,,,19800123,19940930,,0001,001,,,,,,,,,,19800123,19940930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19940930,0530,0,,,0005,20160901123600000,P,,,,0530,19800123,W,,19800123,Eik,,555,,,,3224TB,,,,,,,,,,,,A,,,,,,19800123,19940930,,,,7819813828,999992636,Bruno,,,Lampekap,20050123,0530,6030,0530,1AA0015,,,,,,,,20050123,20050123,,,,,,,,,,,,,,1,0530,20100101,Kennisgeving gezagsregister,,,,,20100101,20100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515438525,999990858,Lance,,,Smit,19500209,0218,6030,M,,,E,,,0218,19940501,PKA,,,,,19500209,19951001,,,,1410780732,999990330,Annie Maria,,,Schilder,19320711,1315,6030,V,19500209,,,0218,19940501,PK,,,,,19500209,19951001,,,,Jantje,,,Smit,19300812,1315,6030,M,19500209,,,0218,19940501,PK,,,,,19500209,19940501,,0001,001,,,,,,,,,,19500209,19940501,,,,5050578185,999990949,Marianne,,de,Jong,19520422,0226,6030,V,19770328,0218,6030,,,,,H,,,0218,19940501,PK,,,,,19770328,19951001,,,,,,,,,,,,,,,,,,,,,19940501,0218,0,,,0003,20110509151000000,P,,,,1955,20050207,W,,20050207,Kerkstraat,,33,,,,6941AH,,,,,,,,,,,,I,,,,,,20050207,20050207,,,58,3543150363,999992879,Lonneke,,,Smit,19780612,0218,6030,,,0218,19940501,PK,,,,,19780612,19951001,,09,,,,,,,,,,,,,,,,,,,,,,,PN,NP5709588,20110502,B1955,20160502,,,,1955,20110509,Aanvraagformulier,,,,20110502,20110509,12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0218,19500209,W,,20050101,Kerkwijkweg,,5,,,,6942ND,,,,,,,,,,,,W,,,,,,20050101,20050101,,,58,1326437963,999993525,Koos,,,Smit,19751118,0218,6030,,,0218,19940501,PK,,,,,19751118,19951001,,,,,,,,,,,,,,,,,,,,,,,,,PN,NA5709583,20060703,B1955,20110703,20110509,I,,1955,20060710,Aanvraagformulier,,,,20110509,20110509,12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0218,19500209,W,,19770328,Kerkwijkweg,,5,,,,6942ND,,,,,,,,,,,,A,,,,,,19770328,19940501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,NA5709570,20010616,B0218,20060616,20060703,I,,0218,20010616,Aanvraagformulier,,,,20060703,20060703,,,,,,,,,,
2363230194,999993112,Wilma,,van,Zon,19700407,0599,6030,V,,,E,0599,1 H0033,,,,,,,,19960415,19960415,,,51,,,Dorothea Wilhelmina,,,Krabbendijke,19490804,0344,6030,V,19700407,,,0599,19940310,PK,,,,,19700407,19940310,,,,Arnold Stefan,,,Mars,19470415,0599,6030,M,19700407,,,0599,19940310,PK,,,,,19700407,19940310,,0001,001,,,,,,,,,,19700407,19940310,,,,9603704618,999994542,Gerrit,,den,Braber,19680318,0947,6030,M,19970903,0344,6030,,,,,H,0344,3 A0100,,,,,,,,19970903,19970905,,,,,,,,,,,,,,,,,,,,,19940310,0599,0,,,0004,20160901123600000,P,,,,0363,19970501,W,,19970501,Schakelstraat,,16,,I,,1014AW,,,,,,,,,,,,A,,,,,,19970501,19970501,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NI,ID9298142,20110110,B0518,20160110,,,,0518,20110117,Aanvraagformulier,,,,20110110,20110117,,,,,,,,,,
2363230194,,Wilma,,,Mars,19700407,0599,6030,V,,,E,,,0599,19940310,PKA,,,,,19700407,19940310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0974,19700407,W,,19700407,Kuiperstraat,,7,,,,6114XD,,,,,,,,,,,,A,,,,,,19700407,19940310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172406103,999991292,Mirjam,,,Heijn,19740304,1710,6030,V,,,E,,,1810,19940501,PKA,,,,,19831213,19951001,,,,,,Lisette,,,Béamont,19520320,Clermont-Ferrand,5002,V,19831213,,,1810,19940501,PK,,,,,19831213,19940501,,,,Guîllaumé,,,Moulin,19530315,Toulon,5002,M,19831213,,,1810,19940501,PK,,,,,19831213,19940501,,,,404,,,,,,,,,20140601,20140601,,,54,2526390935,999995170,Marjolein,,de,Goede,19900607,1810,6030,V,20120913,1810,6030,,,,,P,1810,5 A0543,,,,,,,,20120913,20120915,,,,,,,,,,,,,,,,,,,,,19940501,1810,0,,,0008,11111111153015000,P,,,,1811,20120102,W,,20120102,S vd Oyeln,Baron Schimmelpenninck van der Oyelaan,16,,,,2252EB,Snellendam,1811010010016001,1811200010016001,,,,,,,5002,19930406,I,,,,,,20120102,20120102,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,,,,,,,,19940601,19940605,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810,19930406,W,,19930406,Van Wijngaerdenstraat,Van Wijngaerdenstraat,1,,,,2596TW,Toetsoog,1810010010001001,1810200010001001,,,,,,,5002,19930406,T,,,,,,20111024,20111024,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100,301,,,1810,19940501,PK,,,,,19890301,19940501,,,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810,19930406,W,,19930406,Van Wijngaerdenstraat,,1,,,,2596TW,,,,,,,,,,5002,19930406,A,,,,,,19930406,19940501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,030,,,,,,,,,,19910201,19940501,,,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,20140601,20140601,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0057,301,,,1810,19940501,PK,,,,,19831213,19940501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
